EgoID,SurveyNr,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Community
174472,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
117901,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
183695,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
160531,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
136601,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
152740,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
100009,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
112565,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
174791,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
190668,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
121694,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
194913,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
183526,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
121959,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
160889,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
184955,3,0.0005770340450086555,0.01260796550584875,0.0,7.559181418897445e-12,6
39122,3,0.003462204270051933,0.003462204270051933,9.994816022089876e-06,1.9274445718430543e-33,65
137170,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
120150,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
185247,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
119545,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
171996,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
101023,3,0.0005770340450086555,0.0018884750563919633,0.0,7.868759514187792e-34,65
39253,3,0.010386612810155798,0.0103866128101558,0.00010194712342531672,2.914106868183124e-15,39
193827,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
196356,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
107063,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
100582,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
152840,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
166378,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
100716,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
179053,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
183502,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
162961,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
160275,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
133492,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
140277,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
194265,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
137463,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
171129,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
180794,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
165247,3,0.0005770340450086555,0.005341686588080125,0.0,6.868615758648603e-16,39
39701,3,0.0028851702250432773,0.0028851702250432777,6.66321068139325e-06,3.245336245134795e-36,69
118852,3,0.0005770340450086555,0.0016028723472462654,0.0,1.4513584907930646e-36,69
