StudentID;SurveyDate;SurveyNr;Question;LastOpinionChangeWeightA;LastOpinionChangeWeightB;SurveyWeightA;SurveyWeightB;OpinionSim;OpinionSurvey;Mu;Theta;Lambda;ForgettingType;Delta;Units
15071;1313422200;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
46771;1313413860;1;fssocsec;0.865333;0.057156;0.865333;0.057156;0;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
88175;1313478900;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
78638;1313505180;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
29914;1313567880;1;fssocsec;0.865333;0.057156;0.865333;0.057156;0;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
11023;1314177360;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
28831;1313448900;1;fssocsec;0.865333;0.057156;0.865333;0.057156;0;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
41393;1313450940;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
66404;1313439540;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
37617;1313429820;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
76313;1313870880;1;fssocsec;0.865333;0.057156;0.865333;0.057156;0;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
52441;1313578500;1;fssocsec;0.057156;0.865333;0.057156;0.865333;1;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
30076;1314215640;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
71700;1313511180;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
19066;1313432160;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
51675;1313482080;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
69065;1313426160;1;fssocsec;0.865333;0.057156;0.865333;0.057156;0;0;0.300000;0.200000;0.005631;exponential;0.800000;3600
11360;1313618880;1;fssocsec;0.057156;0.865333;0.057156;0.865333;1;1;0.300000;0.200000;0.005631;exponential;0.800000;3600
44520;1313433960;1;fssocsec;0.386322;0.511154;0.386322;0.511154;2;2;0.300000;0.200000;0.005631;exponential;0.800000;3600
