,contactlens,ethnicity,major,disabilityphysical,eyeglasses,parentsmarriage,weight,daded,momed,momrelig,heighttotal,pincome,disabilitylearning,fbprivacy,dadrelig,computeruse,gender,numberpets,familymilitary,SurveyNr,egoid
326,0,3,1,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,1,3,84841
327,0,3,1,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,1,4,84841
328,0,3,1,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,1,5,84841
329,0,3,1,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,1,6,84841
330,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,1,71187
331,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,2,71187
332,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,3,71187
333,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,4,71187
334,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,5,71187
335,0,2,5,0,0,2,0,1,2,1,2,0,0,0,1,0,1,2,1,6,71187
336,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,1,22931
337,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,2,22931
338,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,3,22931
339,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,4,22931
340,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,5,22931
341,1,3,2,0,1,2,0,2,2,1,0,0,0,0,1,1,0,3,0,6,22931
342,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,1,17353
343,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,2,17353
344,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,3,17353
345,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,4,17353
346,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,5,17353
347,1,2,0,0,1,2,1,3,3,1,1,1,0,0,1,1,0,3,0,6,17353
348,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,1,53884
349,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,2,53884
350,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,3,53884
351,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,4,53884
352,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,5,53884
353,0,2,2,0,1,2,0,0,2,1,1,0,0,0,1,1,1,0,0,6,53884
354,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,1,84215
355,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,2,84215
356,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,3,84215
357,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,4,84215
358,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,5,84215
359,1,2,5,0,1,2,2,0,2,1,0,0,0,0,1,1,0,2,0,6,84215
360,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,1,33094
361,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,2,33094
362,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,3,33094
363,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,4,33094
364,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,5,33094
365,0,2,5,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,1,6,33094
366,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,1,52441
367,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,2,52441
368,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,3,52441
369,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,4,52441
370,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,5,52441
371,0,2,4,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,6,52441
372,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,1,66754
373,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,2,66754
374,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,3,66754
375,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,4,66754
376,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,5,66754
377,0,2,2,0,0,2,3,2,2,1,2,0,0,0,1,1,1,2,1,6,66754
378,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,1,45539
379,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,2,45539
380,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,3,45539
381,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,4,45539
382,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,5,45539
383,0,2,2,0,1,2,0,0,3,1,1,1,0,0,1,1,1,2,0,6,45539
384,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,1,86237
385,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,2,86237
386,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,3,86237
387,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,4,86237
388,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,5,86237
389,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,1,1,1,1,6,86237
390,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,1,93944
391,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,2,93944
392,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,3,93944
393,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,4,93944
394,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,5,93944
395,0,4,6,0,1,1,0,2,3,4,0,1,0,3,1,0,0,3,0,6,93944
396,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,1,25171
397,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,2,25171
398,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,3,25171
399,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,4,25171
400,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,5,25171
401,0,2,1,0,0,2,0,2,3,1,1,0,0,0,1,1,1,2,1,6,25171
402,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,1,11360
403,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,2,11360
404,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,3,11360
405,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,4,11360
406,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,5,11360
407,0,3,2,0,0,2,1,1,1,1,2,0,0,0,1,1,1,3,1,6,11360
408,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,1,66052
409,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,2,66052
410,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,3,66052
411,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,4,66052
412,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,5,66052
413,1,0,1,0,1,2,2,0,2,2,0,0,0,3,2,0,0,0,1,6,66052
414,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,1,48187
415,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,2,48187
416,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,3,48187
417,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,4,48187
418,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,5,48187
419,1,0,5,0,1,2,0,2,2,1,0,0,0,3,1,1,0,0,0,6,48187
420,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,1,65591
421,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,2,65591
422,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,3,65591
423,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,4,65591
424,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,5,65591
425,0,0,1,0,1,2,0,0,0,4,1,1,0,0,4,1,1,0,0,6,65591
426,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,1,49597
427,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,2,49597
428,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,3,49597
429,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,4,49597
430,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,5,49597
431,0,3,6,0,0,2,3,1,1,1,1,0,0,1,1,1,1,3,1,6,49597
432,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,1,15723
433,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,2,15723
434,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,3,15723
435,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,4,15723
436,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,5,15723
437,0,2,2,0,0,2,3,2,0,3,2,0,0,2,1,1,1,2,1,6,15723
438,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,1,78062
439,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,2,78062
440,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,3,78062
441,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,4,78062
442,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,5,78062
443,0,2,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,1,6,78062
444,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,1,25947
445,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,2,25947
446,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,3,25947
447,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,4,25947
448,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,5,25947
449,0,2,5,0,1,2,0,2,2,1,1,0,0,0,1,0,1,0,1,6,25947
450,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,1,71627
451,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,2,71627
452,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,3,71627
453,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,4,71627
454,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,5,71627
455,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,6,71627
456,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,1,41393
457,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,2,41393
458,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,3,41393
459,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,4,41393
460,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,5,41393
461,0,2,1,0,0,1,3,2,0,1,1,0,0,0,1,0,1,1,0,6,41393
462,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,1,10060
463,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,2,10060
464,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,3,10060
465,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,4,10060
466,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,5,10060
467,1,2,6,0,1,1,0,2,2,1,0,1,0,3,3,1,0,2,0,6,10060
468,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,1,18707
469,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,2,18707
470,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,3,18707
471,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,4,18707
472,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,5,18707
473,0,0,5,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,0,6,18707
474,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,1,80058
475,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,2,80058
476,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,3,80058
477,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,4,80058
478,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,5,80058
479,0,2,5,0,0,2,1,2,3,1,1,1,0,0,1,1,1,1,1,6,80058
480,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,1,14962
481,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,2,14962
482,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,3,14962
483,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,4,14962
484,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,5,14962
485,0,3,4,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,0,6,14962
486,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,1,70889
487,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,2,70889
488,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,3,70889
489,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,4,70889
490,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,5,70889
491,1,2,5,0,1,2,0,3,0,1,1,1,0,0,1,1,0,0,1,6,70889
492,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,1,36006
493,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,2,36006
494,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,3,36006
495,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,4,36006
496,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,5,36006
497,1,2,2,0,1,2,0,0,2,1,2,0,0,0,1,1,1,2,0,6,36006
498,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,1,79877
499,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,2,79877
500,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,3,79877
501,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,4,79877
502,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,5,79877
503,0,4,1,0,1,2,3,1,1,1,2,2,0,0,1,1,1,2,0,6,79877
504,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,1,37617
505,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,2,37617
506,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,3,37617
507,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,4,37617
508,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,5,37617
509,0,2,2,0,0,2,0,2,2,1,0,0,0,0,1,1,0,2,0,6,37617
510,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,1,78091
511,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,2,78091
512,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,3,78091
513,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,4,78091
514,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,5,78091
515,1,2,6,0,0,2,1,0,2,3,2,0,0,0,3,0,1,2,0,6,78091
516,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,1,86727
517,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,2,86727
518,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,3,86727
519,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,4,86727
520,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,5,86727
521,0,2,2,0,0,2,0,3,2,1,2,0,0,0,1,0,1,3,0,6,86727
522,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,40557
523,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,2,40557
524,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,3,40557
525,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,4,40557
526,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,5,40557
527,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,6,40557
528,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,1,38901
529,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,2,38901
530,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,3,38901
531,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,4,38901
532,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,5,38901
533,1,2,1,0,1,2,0,2,2,1,1,1,0,0,1,0,0,1,1,6,38901
534,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,1,76313
535,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,2,76313
536,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,3,76313
537,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,4,76313
538,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,5,76313
539,0,2,2,0,1,2,1,0,2,1,2,1,0,0,1,1,1,0,1,6,76313
540,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,1,23144
541,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,2,23144
542,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,3,23144
543,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,4,23144
544,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,5,23144
545,0,2,2,0,0,2,1,0,2,1,1,0,0,0,1,1,1,0,0,6,23144
546,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,1,84625
547,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,2,84625
548,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,3,84625
549,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,4,84625
550,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,5,84625
551,0,5,2,0,1,1,3,4,3,3,0,0,0,0,4,1,0,2,1,6,84625
552,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,1,32174
553,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,2,32174
554,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,3,32174
555,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,4,32174
556,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,5,32174
557,1,2,6,0,0,2,3,2,2,1,2,1,0,0,1,0,1,1,0,6,32174
558,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,1,52067
559,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,2,52067
560,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,3,52067
561,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,4,52067
562,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,5,52067
563,0,2,4,0,0,2,1,3,2,1,1,1,0,0,1,0,1,1,1,6,52067
564,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,1,63757
565,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,2,63757
566,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,3,63757
567,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,4,63757
568,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,5,63757
569,1,5,2,0,1,1,0,4,2,4,1,0,2,0,3,1,0,3,1,6,63757
570,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,1,82060
571,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,2,82060
572,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,3,82060
573,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,4,82060
574,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,5,82060
575,0,3,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,1,6,82060
576,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,1,39783
577,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,2,39783
578,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,3,39783
579,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,4,39783
580,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,5,39783
581,0,1,1,0,0,2,0,1,3,3,0,0,0,0,3,2,0,3,0,6,39783
582,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,1,51102
583,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,2,51102
584,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,3,51102
585,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,4,51102
586,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,5,51102
587,1,2,6,0,0,2,0,0,2,1,1,0,0,3,1,0,0,2,0,6,51102
594,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,1,11692
595,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,2,11692
596,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,3,11692
597,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,4,11692
598,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,5,11692
599,0,2,1,0,1,1,0,0,2,2,1,0,0,3,3,1,1,1,1,6,11692
600,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,1,44956
601,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,2,44956
602,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,3,44956
603,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,4,44956
604,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,5,44956
605,0,3,2,0,0,2,2,3,2,1,0,1,0,2,1,1,0,2,0,6,44956
606,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,1,85970
607,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,2,85970
608,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,3,85970
609,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,4,85970
610,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,5,85970
611,1,2,5,0,0,2,2,2,2,1,0,2,0,0,1,1,0,3,1,6,85970
612,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,1,39253
613,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,2,39253
614,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,3,39253
615,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,4,39253
616,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,5,39253
617,1,2,1,0,1,2,2,0,0,1,1,0,0,0,1,1,0,2,1,6,39253
618,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,1,19844
619,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,2,19844
620,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,3,19844
621,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,4,19844
622,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,5,19844
623,1,2,1,0,0,2,1,0,2,1,2,0,0,0,1,1,1,1,0,6,19844
624,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,1,67947
625,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,2,67947
626,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,3,67947
627,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,4,67947
628,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,5,67947
629,0,0,0,0,1,2,1,3,1,2,1,0,0,0,2,1,1,1,1,6,67947
642,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,1,77824
643,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,2,77824
644,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,3,77824
645,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,4,77824
646,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,5,77824
647,1,2,5,0,1,2,1,0,2,1,1,0,0,0,1,1,1,1,0,6,77824
648,0,3,2,0,0,2,3,3,1,1,1,1,0,0,1,1,1,3,1,1,53275
649,0,3,2,0,0,2,3,3,1,1,1,1,0,0,1,1,1,3,1,2,53275
650,0,3,2,0,0,2,3,3,1,1,1,1,0,0,1,1,1,3,1,3,53275
651,0,3,2,0,0,2,3,3,1,1,1,1,0,0,1,1,1,3,1,4,53275
